,Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
49,49,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-1-a.wav,f,1,1-164-2-1-a.wav,a hairbrush ,1,freyburg/black jack,ʁ,b,164,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,50,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-1-a.wav,f,1,1-175-2-1-a.wav,a hairbrush ,1,freyburg/schulenburg,ʁ,b,175,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,51,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-1-a.wav,m,1,112-436-2-1-a.wav,a hairbrush ,112,"giddings, tx",ʁ,b,436,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,112-436-2-1-a,ʏ,0.327,0.427,0.1,0.36,108.82,453.0,1929.23,2347.57,0.393,108.51,465.76,1828.6,2271.51,5500 Hz,10.0,NA
52,52,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-1-a.wav,f,1,115-437-2-1-a.wav,a hairbrush ,115,"giddings, tx",ʁ,b,437,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,115-437-2-1-a,ʏ,2.323,2.372,0.049,2.339,203.15,411.99,1669.08,2016.95,2.355,207.47,422.81,1699.59,2077.25,5500 Hz,10.0,NA
53,53,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-1-a.wav,f,1,115-438-2-1-a.wav,a hairbrush ,115,"giddings, tx",ʁ,b,438,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,115-438-2-1-a,ʏ,1.59,1.686,0.095,1.622,206.97,435.98,1829.15,1936.29,1.654,202.96,536.78,1262.03,2002.06,5500 Hz,10.0,NA
54,54,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-1-a.wav,m,1,7-313-2-1-a.wav,a hairbrush ,7,giddings,ʁ,b,313,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,55,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-323-3-1-a.wav,f,1,7-323-3-1-a.wav,a hairbrush ,7,giddings,ʁ,b,323,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,56,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-1-a.wav,m,1,7-326-2-1-a.wav,a hairbrush ,7,gidings,ʁ,b,326,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,7-326-2-1-a,ʏ,0.78,0.881,0.101,0.814,88.82,455.89,1610.59,2445.84,0.847,87.00,447.49,1631.58,2647.44,5500 Hz,10.0,NA
57,57,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-1-a.wav,f,1,7-329-1-1-a.wav,a hairbrush ,7,giddings,ʁ,b,329,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,7-329-1-1-a,ʏ,0.611,0.719,0.107,0.647,159.01,498.61,1389.71,2592.34,0.683,75.18,525.06,1347.21,2503.02,5500 Hz,10.0,NA
58,58,1918,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-192-2-1-a.wav,f,1,1-192-2-1-a.wav,a hairbrush ,1,la grange,ʁ,b,192,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,59,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-1-a.wav,m,1,1-193-2-1-a.wav,a hairbrush ,1,la grange,ʁ,b,193,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,60,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-194-2-1-a.wav,f,1,1-194-2-1-a.wav,a hairbrush ,1,la grange,ʁ,b,194,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,61,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-195-2-1-a.wav,m,1,1-195-2-1-a.wav,a hairbrush ,1,la grange,ʁ,b,195,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,62,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-196-2-1-a.wav,f,1,1-196-2-1-a.wav,a hairbrush ,1,lagrange,ʁ,b,196,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,63,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-1-a.wav,m,1,51-286-2-1-a.wav,a hairbrush ,51,la grange,ʁ,b,286,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,64,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-1-a.wav,m,1,53-286-2-1-a.wav,a hairbrush ,53,la grange,ʁ,b,286,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,65,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-1-a.wav,f,1,1-125-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,125,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,66,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-158-1-1-a.wav,f,1,1-158-1-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,158,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,67,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-1-a.wav,m,1,1-167-3-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,167,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,68,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-1-a.wav,f,1,1-169-3-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,169,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,69,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-1-a.wav,m,1,1-170-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,170,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,70,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-1-a.wav,m,1,1-24-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,24,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,71,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-1-a.wav,m,1,1-25-3-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,25,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-25-3-1-a,ʏ,0.895,0.976,0.082,0.922,117.19,476.49,1595.94,2477.91,0.949,119.73,483.97,1583.86,2441.66,5500 Hz,10.0,NA
72,72,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-1-a.wav,f,1,1-30-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,30,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,73,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-1-a.wav,m,1,1-32-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,32,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-32-2-1-a,ʏ,0.79,0.857,0.067,0.812,142.50,406.9,1687.47,2266.9,0.835,140.07,422.72,1655.79,2167.31,5500 Hz,10.0,NA
74,74,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-1-a.wav,f,1,1-33-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,33,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-33-2-1-a,ʏ,0.652,0.715,0.063,0.673,246.00,488.99,1650.89,2220.58,0.694,249.64,503.55,1668.31,2245.12,5500 Hz,10.0,NA
75,75,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-1-a.wav,f,1,1-34-3-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,34,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-34-3-1-a,ʏ,0.369,0.369,0.0,0.369,116.79,419.93,2288.8,3076.21,0.369,116.79,419.93,2288.8,3076.21,5500 Hz,10.0,NA
76,76,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-1-a.wav,m,1,1-35-3-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,35,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-35-3-1-a,ʏ,0.751,0.871,0.12,0.791,413.90,438.8,1661.97,2222.7,0.831,--undefined--,522.05,1491.57,2220.22,5500 Hz,10.0,NA
77,77,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-1-a.wav,f,1,1-448-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,448,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,78,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-1-a.wav,m,1,1-58-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,58,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-58-2-1-a,ʏ,0.623,0.717,0.094,0.654,158.85,486.04,2049.08,2504.84,0.686,162.56,529.54,1974.58,2365.33,5500 Hz,10.0,NA
79,79,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-75-2-1-a.wav,f,1,1-75-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,75,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,80,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-1-a.wav,f,1,1-80-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,80,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-80-2-1-a,ʏ,0.442,0.442,0.0,0.442,161.79,500.06,2060.82,2860.16,0.442,161.79,500.06,2060.82,2860.16,5500 Hz,10.0,NA
81,81,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-88-2-1-a.wav,m,1,1-88-2-1-a.wav,a hairbrush ,1,new braunfels,ʁ,b,88,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,1-88-2-1-a,ʏ,0.29,0.366,0.076,0.315,126.07,375.02,2014.18,2478.84,0.341,127.08,388.17,1853.17,2462.76,5500 Hz,10.0,NA
82,82,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-1-a.wav,f,1,10-107-2-1-a.wav,a hairbrush ,10,new braunfels,ʁ,b,107,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,10-107-2-1-a,ʏ,0.392,0.46,0.068,0.414,160.71,363.03,2212.62,2965.13,0.437,159.48,390.77,2170.56,2812.53,5500 Hz,10.0,NA
83,83,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-1-a.wav,f,1,10-110-2-1-a.wav,a hairbrush ,10,new braunfels,ʁ,b,110,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,10-110-2-1-a,ʏ,0.286,0.379,0.093,0.317,432.87,432.93,1649.76,2572.93,0.348,463.88,464.98,1397.43,2592.19,5500 Hz,10.0,NA
84,84,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-1-a.wav,m,1,10-159-4-1-a.wav,a hairbrush ,10,new braunfels,ʁ,b,159,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,85,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-1-a.wav,f,1,10-171-2-1-a.wav,a hairbrush ,10,new braunfels,ʁ,b,171,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,10-171-2-1-a,ʏ,0.347,0.448,0.101,0.38,--undefined--,654.81,1886.07,2622.73,0.414,--undefined--,683.16,1927.42,2563.71,5500 Hz,10.0,NA
86,86,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-1-a.wav,m,1,103-388-1-1-a.wav,a hairbrush ,103,new braunfels,ʁ,b,388,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,103-388-1-1-a,ʏ,0.635,0.693,0.058,0.655,103.36,500.47,1838.48,2538.34,0.674,84.91,515.47,1799.5,2601.16,5500 Hz,10.0,NA
87,87,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-1-a.wav,m,1,112-415-1-1-a.wav,a hairbrush ,112,"new braunfels, tx",ʁ,b,415,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,112-415-1-1-a,ʏ,0.554,0.668,0.114,0.592,163.72,422.01,1987.41,2601.46,0.63,158.34,488.93,1700.3,2597.69,5500 Hz,10.0,NA
88,88,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-1-a.wav,m,1,16-188-1-1-a.wav,a hairbrush ,16,new braunfels,ʁ,b,188,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,89,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-1-a.wav,f,1,3-71-2-1-a.wav,a hairbrush ,3,new braunfels,ʁ,b,71,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,3-71-2-1-a,ʏ,0.528,0.622,0.093,0.559,120.34,654.94,2270.0,2663.98,0.59,117.28,607.26,2034.61,2562.96,5500 Hz,10.0,NA
90,90,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-414-2-1-a.wav,f,1,60-414-2-1-a.wav,a hairbrush ,60,"new braunfels, tx",ʁ,b,414,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,91,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-1-a.wav,m,1,60-447-2-1-a.wav,a hairbrush ,60,new braunfels,ʁ,b,447,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,92,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-1-a.wav,f,1,9-155-1-1-a.wav,a hairbrush ,9,new braunfels,ʁ,b,155,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,93,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-1-a.wav,f,1,9-156-1-1-a.wav,a hairbrush ,9,new braunfels,ʁ,b,156,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,94,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-157-1-1-a.wav,m,1,9-157-1-1-a.wav,a hairbrush ,9,new braunfels,ʁ,b,157,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,95,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-1-a.wav,f,1,9-172-2-1-a.wav,a hairbrush ,9,new braunfels,ʁ,b,172,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,96,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-1-a.wav,f,1,9-82-2-1-a.wav,a hairbrush ,9,new braunfels,ʁ,b,82,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,97,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-1-a.wav,f,1,1-161-1-1-a.wav,a hairbrush ,1,san antonio,ʁ,b,161,die haarbuerste,diː haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
