Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
NA,NA,NA,NA,NA,NA,NA,78,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-111-a.wav,NA,NA,NA,NA,NA,f,111,9-156-1-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,156,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,79,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-163-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,163,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-111-a.wav,NA,NA,NA,NA,NA,f,111,9-172-2-111-a.wav,a lightning bug (Lampyridae) ,9,new braunfels,NA,NA,NA,NA,NA,?,v,172,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-111-a.wav,NA,NA,NA,NA,NA,m,111,3-97-2-111-a.wav,a lightning bug (Lampyridae) ,3,san antonio,NA,NA,NA,NA,NA,?,v,97,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-111-a.wav,NA,NA,NA,NA,NA,m,111,6-78-2-111-a.wav,a lightning bug (Lampyridae) ,6,san antonio,NA,NA,NA,NA,NA,?,v,78,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/116-422-2-111-a.wav,NA,NA,NA,NA,NA,f,111,116-422-2-111-a.wav,a lightning bug (Lampyridae) ,116,wall,NA,NA,NA,NA,NA,?,v,422,ein gluehwuermchen,a??n ??ly??v??m?n,?
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-125-a.wav,NA,NA,NA,NA,NA,m,125,10-139-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,bulverde,NA,NA,NA,NA,NA,?,k,139,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-125-a.wav,NA,NA,NA,NA,NA,m,125,9-153-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,?,k,153,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-125-a.wav,NA,NA,NA,NA,NA,f,125,9-83-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,?,k,83,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-125-a.wav,NA,NA,NA,NA,NA,f,125,120-449-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,120,columbus,NA,NA,NA,NA,NA,?,k,449,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-142-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,comfort,NA,NA,NA,NA,NA,?,k,142,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-147-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,?,k,147,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-149-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,?,k,149,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-391-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,converse,NA,NA,NA,NA,NA,?,k,391,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-125-a.wav,NA,NA,NA,NA,NA,m,125,101-395-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,101,converse,NA,NA,NA,NA,NA,?,k,395,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-114-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,114,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-179-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,179,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-183-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,183,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-56-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,?,k,56,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-176-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,176,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-125-a.wav,NA,NA,NA,NA,NA,m,125,17-178-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,178,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-125-a.wav,NA,NA,NA,NA,NA,f,125,17-187-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,?,k,187,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-125-a.wav,NA,NA,NA,NA,NA,m,125,5-113-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,5,doss,NA,NA,NA,NA,NA,?,k,113,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-125-a.wav,NA,NA,NA,NA,NA,m,125,3-96-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,floresville,NA,NA,NA,NA,NA,?,k,96,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-199-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,?,k,199,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-397-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,?,k,397,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-403-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,?,k,403,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-125-a.wav,NA,NA,NA,NA,NA,m,125,107-405-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,107,fredericksburg,NA,NA,NA,NA,NA,?,k,405,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,22,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-125-a.wav,NA,NA,NA,NA,NA,f,125,110-407-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,?,k,407,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,23,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-125-a.wav,NA,NA,NA,NA,NA,f,125,110-408-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,?,k,408,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-185-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,fredericksburg,NA,NA,NA,NA,NA,?,k,185,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,25,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-125-a.wav,NA,NA,NA,NA,NA,m,125,23-224-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,23,fredericksburg,NA,NA,NA,NA,NA,?,k,224,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,26,NA,NA,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-125-a.wav,NA,NA,NA,NA,NA,m,125,29-226-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,29,fredericksburg,NA,NA,NA,NA,NA,?,k,226,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-125-a.wav,NA,NA,NA,NA,NA,m,125,38-214-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,38,fredericksburg,NA,NA,NA,NA,NA,?,k,214,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,28,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-125-a.wav,NA,NA,NA,NA,NA,f,125,53-398-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,NA,NA,NA,NA,NA,?,k,398,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,29,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-125-a.wav,NA,NA,NA,NA,NA,f,125,53-402-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,NA,NA,NA,NA,NA,?,k,402,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-125-a.wav,NA,NA,NA,NA,NA,m,125,58-369-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,58,fredericksburg,NA,NA,NA,NA,NA,?,k,369,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,31,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-125-a.wav,NA,NA,NA,NA,NA,m,125,60-367-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,60,fredericksburg,NA,NA,NA,NA,NA,?,k,367,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,32,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/113-455-2-125-a.wav,NA,NA,NA,NA,NA,f,125,113-455-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,113,freyburg,NA,NA,NA,NA,NA,?,k,455,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,33,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-125-a.wav,NA,NA,NA,NA,NA,m,125,112-436-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,112,"giddings, tx",NA,NA,NA,NA,NA,?,k,436,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,34,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-125-a.wav,NA,NA,NA,NA,NA,f,125,115-437-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,115,"giddings, tx",NA,NA,NA,NA,NA,?,k,437,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,35,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-125-a.wav,NA,NA,NA,NA,NA,m,125,7-313-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,NA,NA,NA,NA,NA,?,k,313,ein kuerbis,a??n ?k??b?s,?
0.09,0.65,7-329-1-125-a,5500 Hz,NA,10,0.56,36,NA,?,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-125-a.wav,600.11,1711.9,2319.36,236.88,0.62,f,125,7-329-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,554.35,1810.83,2326.36,244.79,0.59,?,k,329,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-193-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,la grange,NA,NA,NA,NA,NA,?,k,193,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,38,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-125-a.wav,NA,NA,NA,NA,NA,m,125,51-286-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,51,la grange,NA,NA,NA,NA,NA,?,k,286,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,39,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-125-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,125,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,40,NA,NA,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-125-a.wav,NA,NA,NA,NA,NA,m,125,1-167-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,167,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,41,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-125-a.wav,NA,NA,NA,NA,NA,f,125,1-169-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,169,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,42,NA,NA,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-24-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,24,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,43,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-125-a.wav,NA,NA,NA,NA,NA,m,125,1-25-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,25,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,44,NA,NA,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-33-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,33,ein kuerbis,a??n ?k??b?s,?
0.072,0.803,1-34-3-125-a,5500 Hz,NA,10,0.731,45,NA,?,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-125-a.wav,517.51,1908.58,2335.94,165.68,0.779,f,125,1-34-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,518.5,2090.34,2629.9,169.38,0.755,?,k,34,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,46,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-448-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,448,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,47,NA,NA,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-58-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,58,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,48,NA,NA,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-80-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,NA,NA,NA,NA,NA,?,k,80,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-125-a.wav,NA,NA,NA,NA,NA,f,125,10-110-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,NA,NA,NA,NA,NA,?,k,110,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,51,NA,NA,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-125-a.wav,NA,NA,NA,NA,NA,f,125,10-124-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,NA,NA,NA,NA,NA,?,k,124,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,52,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-125-a.wav,NA,NA,NA,NA,NA,m,125,10-159-4-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,NA,NA,NA,NA,NA,?,k,159,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,53,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-125-a.wav,NA,NA,NA,NA,NA,m,125,10-168-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,NA,NA,NA,NA,NA,?,k,168,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-125-a.wav,NA,NA,NA,NA,NA,f,125,10-171-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,NA,NA,NA,NA,NA,?,k,171,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,55,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-125-a.wav,NA,NA,NA,NA,NA,m,125,103-388-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,103,new braunfels,NA,NA,NA,NA,NA,?,k,388,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,56,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-125-a.wav,NA,NA,NA,NA,NA,m,125,11-108-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,11,new braunfels,NA,NA,NA,NA,NA,?,k,108,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,57,NA,NA,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-125-a.wav,NA,NA,NA,NA,NA,m,125,112-415-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,112,"new braunfels, tx",NA,NA,NA,NA,NA,?,k,415,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,58,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-125-a.wav,NA,NA,NA,NA,NA,f,125,3-71-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,new braunfels,NA,NA,NA,NA,NA,?,k,71,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,59,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-125-a.wav,NA,NA,NA,NA,NA,m,125,60-447-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,60,new braunfels,NA,NA,NA,NA,NA,?,k,447,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,60,NA,NA,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-125-a.wav,NA,NA,NA,NA,NA,f,125,9-156-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,new braunfels,NA,NA,NA,NA,NA,?,k,156,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,61,NA,NA,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-125-a.wav,NA,NA,NA,NA,NA,f,125,9-172-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,new braunfels,NA,NA,NA,NA,NA,?,k,172,ein kuerbis,a??n ?k??b?s,?
NA,NA,NA,NA,NA,NA,NA,62,NA,NA,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-125-a.wav,NA,NA,NA,NA,NA,m,125,3-97-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,san antonio,NA,NA,NA,NA,NA,?,k,97,ein kuerbis,a??n ?k??b?s,?
